first name,last name,Category,Sub-Category,Suber-catogory,,,
,Promethium,Periodic Table,,,,,
,Polonium,Periodic Table,,,,,
,Praseodymium,Periodic Table,,,,,
,Platinum,Periodic Table,,,,,
,Plutonium,Periodic Table,,,,,
,Radium,Periodic Table,,,,,
,Rubidium,Periodic Table,,,,,
,Rhenium,Periodic Table,,,,,
,Rutherfordium,Periodic Table,,,,,
,Roentgenium,Periodic Table,,,,,
,Rhodium,Periodic Table,,,,,
,Radon,Periodic Table,,,,,
,Ruthenium,Periodic Table,,,,,
,Sulphur,Periodic Table,,,,,
,Antimony,Periodic Table,,,,,
,Scandium,Periodic Table,,,,,
,Selenium,Periodic Table,,,,,
,Seaborgium,Periodic Table,,,,,
,Silicon,Periodic Table,,,,,
,Samarium,Periodic Table,,,,,
,Tin,Periodic Table,,,,,
,Strontium,Periodic Table,,,,,
,Tantalum,Periodic Table,,,,,
,Terbium,Periodic Table,,,,,
,Technetium,Periodic Table,,,,,
,Tellurium,Periodic Table,,,,,
,Thorium,Periodic Table,,,,,
,Titanium,Periodic Table,,,,,
,Thallium,Periodic Table,,,,,
,Thulium,Periodic Table,,,,,
,Uranium,Periodic Table,,,,,
,Ununbium,Periodic Table,,,,,
,Ununhexium,Periodic Table,,,,,
,Ununoctium,Periodic Table,,,,,
,Ununpentium,Periodic Table,,,,,
,Ununquadium,Periodic Table,,,,,
,Ununseptium,Periodic Table,,,,,
,Ununtrium,Periodic Table,,,,,
,Vanadium,Periodic Table,,,,,
,Tungsten,Periodic Table,,,,,
,Xenon,Periodic Table,,,,,
,Yttrium,Periodic Table,,,,,
,Ytterbium,Periodic Table,,,,,
,Zinc,Periodic Table,,,,,
,Zirconium,Periodic Table,,,,,
Leonardo,Da Vinci,Philosopher,Artist,,,,
joseph,preistley,philosopher,chemist,,,,
john,locke,philosopher,physician,,,,
Blaise,Pascal,Philosopher,Physics,,,,
Ernst,Haekel,Philosopher,Physician,,,,
Galileo ,Galilei,philosopher,astrology,,,,
karl,popper,philosopher,Falsification,,,,
Alexander,Bain,philosopher,Logic,,,,
Maria,Gaetana Agnesi,philosopher,mathematics,,,,
Ibn,rushd,philosopher,medicine,,,,
Aristotle,Stargirus,philosopher,none,,,,
Edwin Herbert,Land,Photography,Polaroid Camera,,,,
Eratosthenes,,mathematics,teacher,,,,
Pierre,Curie,Physical Chemist,Discovered radium and polonium,,,,
William ,Ramsay,physical chemist,Nobel Prize in chemistryry,,,,
Fritz,haber,physical chemist,noble prize in chemistry,,,,
Robert,Koch,Physician,microbiologist,,,,
Marcello,Malpighi,Physician,Biologist,,,,
William ,Harvey,Physician,Blood Circulation,,,,
Pearl,Kendrick,Physician,Vaccines,,,,
Mae,Carol Jemison,Physician,Space,,,,
Nicholas,Culpeper,Physician,Herbalist,,,,
Niccolo,Leoniceno,Physician,Humanist,,,,
Maurice ,Hilleman,Physician,Vaccines,,,,
Virginia,APGAR,physician,neonatology,,,,
Luigi,Galvani,Physician,Physicist,,,,
Subrahmanyan,Chandrasekhar,physicist,astrophysicist,,,,
J. Willard,gibbs,physicist,chemical thermodynamics,,,,
Peter,Debye,Physicist,Chemist,,,,
Empedocles,,Physicist,chemist,,,,
Charles-Augustin ,de Coulomb,Physicist,coulomb,,,,
Leon,Foucault,Physicist,Foucault Pendulum,,,,
Ukichiro,Nakaya,physicist,glaciology,,,,
isaac,newton,physicist,gravity,,,,
Robert ,Bunsen,physicist,invented the Bunsen Burner,,,,
Robert,Goddard,physicist,inventor,,,,
Pierre-Simon,Laplace,Physicist,mathematics Physicist,,,,
Evangelista,Torricelli,Physicist,mathematics,,,,
Maria,Goeppert-Mayer,Physicist,mathematics,,,,
svante,Arrhenius,physicist,Nobel Prize for chemistry,,,,
Hendrik,lorentz,physicist,Nobel prize for electromagnetic radiation,,,,
Max,von Laue,Physicist,Nobel Prize for x-ray crystallography,,,,
Luis,Alvarez,Physicist,Nobel Prize in Physics,,,,
sheldon,Glashow,physicist,nobel prize in physics,,,,
Steven,chu,physicist,Nobel Prize in Physics,,,,
Edward,Teller,Physicist,nuclear physics,,,,
Leo,Szilard,Physicist,Nuclear chain reaction,,,,
henry,Moseley,physicist,periodic table,,,,
werner,Heisenberg,physicist,quantom mechanics,,,,
Max,Born,Physicist,Quantum Mechanics,,,,
Louis,De Broglie,Physicist,Quantum Theory,,,,
Ernst,Mach,Physicist,spark shock waves,,,,
Ernst ,Ising,Physicist,Statistical physics ,,,,
Heike,onnes,physicist,superconductivity,,,,
Jim ,Al-Khalili,physicist,Theoretical Physics,,,,
Benjamin,Thompson,Physicist,thermodynamics,,,,
Ludwig,Boltzmann,Physicist,Thermodynamics,,,,
john,bardeen,physicist,nobel prize,,,,
Brian,Cox,Physicist,,,,,
Alessandro ,Volta,Physicist,Electricity,,,,
john,Tyson,Physics,Communicator,,,,
Niels ,bernell,Physics,nobel prize in physics,,,,
karl,Abdus Salam,Physics,Theoretical Physicist,,,,
George,Hilbert,Physics,none,,,,
Ernest,dalton,physics,atoms,,,,
james,Bohr,Physics,atoms,,,,
walter, Herzfeld,physics,chemist,,,,
Albert ,gamow,physics,cosmology,,,,
Gottlieb ,Rutherford,Physics,atoms,,,,
Niccolo,maxwell,physics,electromagnetism,,,,
Aage,Schottky,physics,electronics,,,,
Albert,Einstein,Physics,Gravity,,,,
Chen-Ning,Daimler,physics,inventor,,,,
Ernest,Tartaglia,Physics,mathematics,,,,
Otto ,Bohr,Physics,Nobel Prize,,,,
Willard,Michelson,Physics,Nobel Prize,,,,
henry,Yang,Physics,Nobel Prize in Physics,,,,
john,Lawrence,physics,Nobel Prize in Physics,,,,
john,Haxel,Physics,Nuclear Development,,,,
Arnold,libby,physics,nuclear physics,,,,
Enrico,cavendish,physics,properties of materials,,,,
james,wheeler,physics,quantom physics,,,,
Amedeo,Neumann,physics,quantom physics,,,,
Archimedes of,Sommerfeld,Physics,Quantum/Atomic Physics,,,,
Daniel,Fermi,Physics,Theoretical/expiremental,,,,
C.V,joule,physics,thermodynamics,,,,
Murray,Avogadro,Physics,Volume,,,,
Robert,Syracuse,Physics,Water Displacement,,,,
William ,Bernoulli,Physics,Wrote a book,,,,
ivan ,Gell-Mann,Physics,Nobel Prize for Physics,,,,
Paul,Hooke,Physics,scientific instruments,,,,
Emil Adolf,ohm,physics,electricity,,,,
Georg,Raman,Physics ,Light,,,,
,Bayliss,physiologist,secretin,,,,
,Abelia,Plants,,,,,
,"Acalypha (Chenolle plant, Red-hot Catstail, Copperleaf)",Plants,,,,,
,"Achimenes (Cupid's bower, Hot water plant)",Plants,,,,,
,Adiantum (Maidenhair Fern),Plants,,,,,
,"Aeschynanthus (Basket Vine, Lipstick vine, Basket plant)",Plants,,,,,
,"Agave (American aloe, Century Plant)",Plants,,,,,
,Alocasia (Elephat's ear),Plants,,,,,
,"Ampelopsis (Porcelain berry, Porcelain vine)",Plants,,,,,
,Anisodontea,Plants,,,,,
,"Aphelandra (Saffron-spike, Zebra plant)",Plants,,,,,
,Asparagus (Asparagus fern),Plants,,,,,
,"Aucuba (Japanese Laurel, Spotted Laurel)",Plants,,,,,
,Beaucarnea (Swamp buttlebrush),Plants,,,,,
,Billbergia,Plants,,,,,
,Bletilla (Chinese ground orchid),Plants,,,,,
,"Browallia (Amethyst violet, Bush violet)",Plants,,,,,
,,Plants,,,,,
,"Caladium (Angel wings, Elephant's ears, Heart of Jesus, Mother-in-law plant)",Plants,,,,,
,Calliandra (Powderpuff tree),Plants,,,,,
,Camellia,Plants,,,,,
,Carex (Sedge),Plants,,,,,
,"Catharanthus (Madagascar periwinkle, Vinka)",Plants,,,,,
,Chamaecyparis (False cypress),Plants,,,,,
,Chlorophytum (Spider Plant),Plants,,,,,
,Citrus limon (Lemon tree),Plants,,,,,
,Cleyera,Plants,,,,,
,Cocos (Coconut Palm),Plants,,,,,
,Coffea (Coffee Tree),Plants,,,,,
,"Colocasia (Taro, Elephant's ear)",Plants,,,,,
,Corokia,Plants,,,,,
,Crassula,Plants,,,,,
,"Cryptanthus (Earth star, Starfish plant)",Plants,,,,,
,"Cyanotis (Pussy Ears, Teddy bear plant)",Plants,,,,,
,Cymbidium,Plants,,,,,
,"Cyrtomium (Japanese holly fern, Large-leaved holly fern)",Plants,,,,,
,Dalechampia (Costa Rican Butterfly Vine),Plants,,,,,
,Davallia (Hare's-Foot Fern),Plants,,,,,
,Dendrochilum,Plants,,,,,
,Dionaea (Venus flytrap),Plants,,,,,
,Dizygotheca,Plants,,,,,
,Duchesnea,Plants,,,,,
,Echeveria,Plants,,,,,
,"Epipremnum (Devil's ivy, Golden pothos)",Plants,,,,,
,Eucharis,Plants,,,,,
,Exacum (Persian Violet),Plants,,,,,
,"Fatshedera (Aralia ivy, Botanical wonder, Tree-ivy)",Plants,,,,,
,"Fittonia (Nerve plant, Painted net leaf)",Plants,,,,,
,Gardenia,Plants,,,,,
,Gloriosa (Glory Lily),Plants,,,,,
,Gynura (Purple velvet plant),Plants,,,,,
,Haemanthus,Plants,,,,,
,"Hedera (Ivy, English ivy)",Plants,,,,,
,Hippeastrum,Plants,,,,,
,Hoya (Wax plant),Plants,,,,,
,Hypoestes (Polka-dot-plant),Plants,,,,,
,"Impatiens (Balsam, Busy Lizzie)",Plants,,,,,
,Jacobinia,Plants,,,,,
,"Kalanchoe (Panda plant, Plush plant, Pussy ears, Devil's backbone, Mexican hat plant, Chandelier plant)",Plants,,,,,
,Lachenalia (Cape cowslip),Plants,,,,,
,Lantana (Shrub verbena),Plants,,,,,
,Leptospermum (Tea Tree),Plants,,,,,
,Livistona (Ribbon fan palm),Plants,,,,,
,Macodes,Plants,,,,,
,Maxillaria,Plants,,,,,
,Miltoniopsis,Plants,,,,,
,"Monstera (Ceriman, Mexican breadfruit, Swiss cheese plant, Windowleaf)",Plants,,,,,
,"Nemantanthus (Clog Plant, Guppy Plant)",Plants,,,,,
,Nephrolepis (Boston Fern),Plants,,,,,
,Nertera,Plants,,,,,
,Odonthoglossum,Plants,,,,,
,Oplismenus (Basket Grass),Plants,,,,,
,"Pachira aquatica (Water chestnut, Guiana chestnut, Malabar chestnut, Money tree)",Plants,,,,,
,"Pachystachys (Cardinal's quard, Lollipop Plant)",Plants,,,,,
,Parthenocissus,Plants,,,,,
,Pelargonium (Geranium),Plants,,,,,
,"Pentas (Star flower, Star cluster)",Plants,,,,,
,Phalaenopsis,Plants,,,,,
,Phragmipedium,Plants,,,,,
,"Pisonia (Birdcatcher Tree, Map Plant)",Plants,,,,,
,Plectranthus (Swedish Ivy),Plants,,,,,
,Pogonatherum (Miniature Bamboo),Plants,,,,,
,Primula (Primrose),Plants,,,,,
,Punica (Pomegranate),Plants,,,,,
,"Radermachera (China Doll, Serpent Tree)",Plants,,,,,
,"Rhapis (Little Lady Palm, Bamboo Palm)",Plants,,,,,
,Rivina,Plants,,,,,
,"Ruellia (Christmas pride, Monkey Plant, Trailing velvet plant)",Plants,,,,,
,Saintpaulia (African Violet),Plants,,,,,
,"Sarcococca (Christmas box, Sweet box)",Plants,,,,,
,"Schefflera (Umbrella Tree, Octopus Tree)",Plants,,,,,
,Sedum (Stonecrop),Plants,,,,,
,Setcreasea,Plants,,,,,
,Skimmia,Plants,,,,,
,Soleirolia (Helxine),Plants,,,,,
,Sprekelia,Plants,,,,,
,"Stephanotis (Floradora, Madagascar jasmine)",Plants,,,,,
,Strobilanthes (Persian Shield),Plants,,,,,
,"Synsepalum dulcificum (Miracle Fruit, Miraculous Fruit)",Plants,,,,,
,"Tetrastigma (Chestnut Vine, Lizard plant)",Plants,,,,,
,Tillandsia (Air plant),Plants,,,,,
,Tradescantia,Plants,,,,,
,"Vallota (Fire Lily, Scarborough Lily)",Plants,,,,,
,"Vriesea (Lobster claw, Painted Feather, Flaming sword)",Plants,,,,,
,"Washingtonia (Desert fan palm, Thread palm)",Plants,,,,,
,x Citrofortunella (Calamondin),Plants,,,,,
,Xanthosoma (Yautia),Plants,,,,,
,"Yucca (Dagger plant, Spanish bayonet, Adam's beedle, Spanish dagger)",Plants,,,,,
,"Zamioculcas (ZZ plant, Aroid Palm, Arum Fern)",Plants,,,,,
,"Zephyranthes (Rainflower, Rain Lily, Zephyr Lily)",Plants,,,,,
,"Abutilon (Flowering maple, Indian mallow, Parlor maple)",Plants,,,,,
,"Acanthus (Bear's breeches, Mountain thistle)",Plants,,,,,
,Acorus (Grassy-leaved sweet flag),Plants,,,,,
,Aechmea,Plants,,,,,
,Agapanthus (African blue lily),Plants,,,,,
,Aglaonema (Chinese Evergreen),Plants,,,,,
,Aloe,Plants,,,,,
,Ananas (Pineapple),Plants,,,,,
,Annona cherimola (Cherimoya),Plants,,,,,
,Araucaria (Norfolk island palm),Plants,,,,,
,Aspidistra,Plants,,,,,
,Azalea,Plants,,,,,
,Begonia,Plants,,,,,
,Biophytum (Life Plant),Plants,,,,,
,Bougainvillea,Plants,,,,,
,"Brunfelsia (Yesterday, Today and Tomorrow)",Plants,,,,,
,Calanthe,Plants,,,,,
,"Callisia (Striped inch plant, Chain plant)",Plants,,,,,
,"Campanula (Falling stars, Italian bellflower, Star of Bethlehem)",Plants,,,,,
,Caryota (Fishtail palm),Plants,,,,,
,Cattleya,Plants,,,,,
,Chamaedorea (Hardy bamboo palm),Plants,,,,,
,"Chrysalidocarpus (Areca palm, Golden cane palm, Madagascar palm, Yellow palm)",Plants,,,,,
,Citrus reticulata Blanco,Plants,,,,,
,Clivia,Plants,,,,,
,Codiaeum (Croton),Plants,,,,,
,Coleus,Plants,,,,,
,Columnea,Plants,,,,,
,Costus,Plants,,,,,
,Crinum,Plants,,,,,
,Ctenanthe,Plants,,,,,
,"Cycas (Fern Palm, Sago palm)",Plants,,,,,
,Cyperus (Umbrella Plant),Plants,,,,,
,"Cytisus (Broom, Genista)",Plants,,,,,
,Darlingtonia,Plants,,,,,
,Degarmoara,Plants,,,,,
,Didymochlaena,Plants,,,,,
,Dipladenia,Plants,,,,,
,"Dracaena (Dragon tree, Ribbon plant)",Plants,,,,,
,Encyclia,Plants,,,,,
,"Episcia (Flame violet, Lace Flower)",Plants,,,,,
,Euonimus (Japanese spindle tree),Plants,,,,,
,"Fatsia (Castor Oil Plant, Aralia)",Plants,,,,,
,Fuchsia,Plants,,,,,
,Gasteria,Plants,,,,,
,Gongora,Plants,,,,,
,Haemaria,Plants,,,,,
,Hemigraphis (Red flame ivy),Plants,,,,,
,"Hoffmannia (Strawberry Splash, Taffeta Plant)",Plants,,,,,
,"Hydrangea (Hortensia, Lacecap)",Plants,,,,,
,Laelia,Plants,,,,,
,Laurus,Plants,,,,,
,Lilium (Lily),Plants,,,,,
,Lycaste,Plants,,,,,
,"Mansoa (Ajo sacha, Garlic vine)",Plants,,,,,
,Medinilla (Rose Grape),Plants,,,,,
,"Mimosa (Sensitive Plant, Humble plant)",Plants,,,,,
,Murraya,Plants,,,,,
,Neoregelia,Plants,,,,,
,Nerine (Guernsey lily),Plants,,,,,
,Nidularium (Bird's nest bromeliad),Plants,,,,,
,Oncidium,Plants,,,,,
,"Oxalis (Shamrock, Sorrel)",Plants,,,,,
,Pachyphytum,Plants,,,,,
,Pandanus (Screw Pine),Plants,,,,,
,"Passiflora (Granadilla, Passionflower)",Plants,,,,,
,Pellaea,Plants,,,,,
,Peperomia,Plants,,,,,
,Philodendron,Plants,,,,,
,Pilea,Plants,,,,,
,Pittosporum,Plants,,,,,
,Pleione,Plants,,,,,
,Polypodium,Plants,,,,,
,Pseuderanthemum,Plants,,,,,
,Rechsteineria (Cardinal Flower),Plants,,,,,
,Rhoeo,Plants,,,,,
,Rochea,Plants,,,,,
,Sanchezia,Plants,,,,,
,"Sarracenia (Purple Pitcher Plant, Yellow Pitcher Plant, Cobra Lily)",Plants,,,,,
,Scindapsus,Plants,,,,,
,Selaginella (Creeping Moss),Plants,,,,,
,Siderasis,Plants,,,,,
,Smithiantha,Plants,,,,,
,Sophronitis,Plants,,,,,
,Stanhopea,Plants,,,,,
,Strelitzia (Bird of Paradise),Plants,,,,,
,Stromanthe,Plants,,,,,
,"Thunbergia (Black-eyed Susan, Blue trumpet vine, Sky vine)",Plants,,,,,
,Tolmiea (Piggyback plant),Plants,,,,,
,Vanda,Plants,,,,,
,"Acacia (Mimosa, Wattle, Kangaroo Thorn)",Plants,,,,,
,Acca (Feijoa),Plants,,,,,
,"Adenium (Desert Rose, Impala Lily)",Plants,,,,,
,Aeonium,Plants,,,,,
,Agapetes,Plants,,,,,
,Allamanda (Golden trumpet),Plants,,,,,
,"Amorphophallus (Devil's tongue, Snake Palm)",Plants,,,,,
,Angraecum,Plants,,,,,
,"Anthurium (Flamingo flower, Tail flower)",Plants,,,,,
,Ardisia,Plants,,,,,
,"Asplenium (Spleenworts, Bird's Nest Fern, Mother Fern)",Plants,,,,,
,Beloperone (Shrimp Plant),Plants,,,,,
,"Blechnum (Hard fern, Tree Fern)",Plants,,,,,
,Bouvardia,Plants,,,,,
,"Buxus (Box, Boxwood)",Plants,,,,,
,Calathea,Plants,,,,,
,Callistemon (Bottlebrush Plant),Plants,,,,,
,"Capsicum (Chili pepper, Pepper)",Plants,,,,,
,"Castanospermum (Australian Black Bean, Moreton Bay Chestnut.)",Plants,,,,,
,Ceropegia,Plants,,,,,
,Chamaerops (European fan palm),Plants,,,,,
,"Cissus (Kangaroo vine, Grape ivy)",Plants,,,,,
,Clerodendrum,Plants,,,,,
,Coccoloba (Sea Grape),Plants,,,,,
,Coelogyne,Plants,,,,,
,Colmanara,Plants,,,,,
,Cordyline (Red Dracaena),Plants,,,,,
,Cotyledon,Plants,,,,,
,Crossandra (Firecracker flower),Plants,,,,,
,"Cuphea (Elfin herb, False heather, Hawaiian heather, Cygar flower)",Plants,,,,,
,Cyclamen,Plants,,,,,
,"Cyphomandra (Tamarillo, Tree Tomato, Arbol de Tomate)",Plants,,,,,
,Datura (Angel's Trumpet),Plants,,,,,
,Dendrobium,Plants,,,,,
,Dieffenbachia (Dumb cane),Plants,,,,,
,Dischidia (Ant plant),Plants,,,,,
,"Drosera (Sundew, Cape Sundew, Forked Sundew)",Plants,,,,,
,Epidendrum,Plants,,,,,
,"Erica (Heath, Heather)",Plants,,,,,
,"Euphorbia (Poinsettia, Milkweed, Spurge)",Plants,,,,,
,Ficus (Fig),Plants,,,,,
,Geogenanthus,Plants,,,,,
,Guzmania (Scarlet Star),Plants,,,,,
,Haworthia,Plants,,,,,
,"Hibiscus (Chinese hibiscus, Rose of China)",Plants,,,,,
,Howea (Sentry palm),Plants,,,,,
,"Hymenocallis (Spider lily, Peruvian daffodil)",Plants,,,,,
,"Ixora (Flame Of The Wood, Jungle Flame)",Plants,,,,,
,Jatropha (Bottle plant),Plants,,,,,
,Laeliocattleya,Plants,,,,,
,Lepanthes,Plants,,,,,
,Liriope,Plants,,,,,
,Maranta (Prayer Plant),Plants,,,,,
,Miltonia,Plants,,,,,
,"Molineria (Palm Grass, Molineria, Curculigo)",Plants,,,,,
,Myrtus (Myrtle),Plants,,,,,
,"Nepenthes (Monkey cup, Tropical pitcher plant)",Plants,,,,,
,"Nerium (Oleander, Rose bay)",Plants,,,,,
,"Ophiopogon (Lily Turf, Dwarf Mondo Grass)",Plants,,,,,
,Pachypodium (Madagascar Palm),Plants,,,,,
,Paphiopedilum,Plants,,,,,
,"Pedilanthus (The Red Bird plant, Devil's backbone, redbird flower; Jacob's ladder; ribbon cactus)",Plants,,,,,
,"Pellionia (Rainbow vine, Trailing watermelon begonia)",Plants,,,,,
,Persea (Avocado Tree),Plants,,,,,
,Phoenix (Date palm),Plants,,,,,
,Piper (Pepper),Plants,,,,,
,"Platycerium (Staghorn Fern, Elkhorn Fern)",Plants,,,,,
,Plumbago (Leadwort),Plants,,,,,
,Polyscias,Plants,,,,,
,"Pteris (Brake, Table fern)",Plants,,,,,
,Rhaphidophora,Plants,,,,,
,Rhoicissus,Plants,,,,,
,Rosa (Rose),Plants,,,,,
,"Sansevieria (Mother-in-law's tongue, Snake plant, Bowstring hemp)",Plants,,,,,
,Saxifraga (Saxifrage),Plants,,,,,
,"Scirpus (Bulrush, Club Grass)",Plants,,,,,
,Senecio,Plants,,,,,
,Sinningia (Gloxinia),Plants,,,,,
,"Solanum (Jerusalem Cherry, Christmas Cherry)",Plants,,,,,
,Spathiphyllum (The Peace Lily),Plants,,,,,
,Stapelia (Carrion flower),Plants,,,,,
,Streptocarpus (Cape Primrose),Plants,,,,,
,"Syngonium (Arrowhead vine, Goosefoot plant)",Plants,,,,,
,Thunia,Plants,,,,,
,Trachycarpus,Plants,,,,,
,Veltheimia,Plants,,,,,
Ronald ,Zebrina (Wandering Jew),Plants,,,,,
Dorothy,,Poet,Philosopher,,,,
hermann,Fisher,population genetics,genetics,,,,
Emil,Hodgkin,Protein Crystallography,none,,,,
B.F,Rorschach,psychiatrist,personality,,,,
Alfred,Kraepelin,Psychiatrist,Psychofarmacology,,,,
Pythagoras,Skinner,"psychologist, philosopher",none,,,,
Homi,Binet,psychologists,Intelligence testing,,,,
David,Bhabha,quantom mechanics,atomic energy,,,,
irene,Bohm,Quantum Physicist,Theoretical Physics,,,,
henri,Joliot-Curie,Radioactivity,Nobel Prize in chemistry,,,,
Lucretius,Becquerel,radioactivity,Nobel Prize in Physics,,,,
Francis,Bacon,science,scientific method,,,,
Bill ,Pinel,Scientific Psychiatry,,,,,
Philippe ,Braun,space exploration,rocket science,,,,
Wernher,Acamar,Stars,,,,,
,Achernar,Stars,,,,,
,Achird,Stars,,,,,
,Acrab,Stars,,,,,
,Acrux,Stars,,,,,
,Acubens,Stars,,,,,
,Adhafera,Stars,,,,,
,Adhara,Stars,,,,,
,Ain,Stars,,,,,
,Aladfar,Stars,,,,,
,Alamak,Stars,,,,,
,Alathfar,Stars,,,,,
,Alaraph,Stars,,,,,
,Albaldah,Stars,,,,,
,Albali,Stars,,,,,
,Albireo,Stars,,,,,
,Alchiba,Stars,,,,,
,Alcor,Stars,,,,,
,Alcyone,Stars,,,,,
,Aldebaran,Stars,,,,,
,Alderamin,Stars,,,,,
,Aldhafera,Stars,,,,,
,Al Dhanab,Stars,,,,,
,Aldhibah,Stars,,,,,
,Aldib,Stars,,,,,
,Al Fawaris,Stars,,,,,
,Alfecca Meridiana,Stars,,,,,
,Alfirk,Stars,,,,,
,Algedi,Stars,,,,,
,Al Giedi,Stars,,,,,
,Algenib,Stars,,,,,
,Algenib,Stars,,,,,
,Algieba,Stars,,,,,
,Algol,Stars,,,,,
,Algorab,Stars,,,,,
,Alhajoth,Stars,,,,,
,Alhena,Stars,,,,,
,Alioth,Stars,,,,,
,Alkaid,Stars,,,,,
,Al Kurud,Stars,,,,,
,Al Kalb al Rai,Stars,,,,,
,Alkalurops,Stars,,,,,
,Al Kaphrah,Stars,,,,,
,Alkes,Stars,,,,,
,Alkurah,Stars,,,,,
,Almach,Stars,,,,,
,Al Minliar al Asad,Stars,,,,,
,Al Nair,Stars,,,,,
,Alnasl,Stars,,,,,
,Alnilam,Stars,,,,,
,Alnitak,Stars,,,,,
,Alniyat,Stars,,,,,
,Al Niyat,Stars,,,,,
,Alphard,Stars,,,,,
,Alphecca,Stars,,,,,
,Alpheratz,Stars,,,,,
,Alrai,Stars,,,,,
,Alrakis,Stars,,,,,
,Alrami,Stars,,,,,
,Alrischa,Stars,,,,,
,Alruccabah[dubious – discuss],Stars,,,,,
,Alsafi,Stars,,,,,
,Alsciaukat,Stars,,,,,
,Alshain,Stars,,,,,
,Alshat,Stars,,,,,
,Altair,Stars,,,,,
,Altais,Stars,,,,,
,Altarf,Stars,,,,,
,Alterf,Stars,,,,,
,Al Thalimain,Stars,,,,,
,Al Thalimain,Stars,,,,,
,Aludra,Stars,,,,,
,Alula Australis,Stars,,,,,
,Alula Borealis,Stars,,,,,
,Alwaid,Stars,,,,,
,Alya,Stars,,,,,
,Alzir,Stars,,,,,
,Ancha,Stars,,,,,
,Angetenar,Stars,,,,,
,Ankaa,Stars,,,,,
,Antares,Stars,,,,,
,Arcturus,Stars,,,,,
,Arich,Stars,,,,,
,Arided,Stars,,,,,
,Arkab,Stars,,,,,
,Arkab Prior,Stars,,,,,
,Arkab Posterior,Stars,,,,,
,Armus,Stars,,,,,
,Arneb,Stars,,,,,
,Arrakis,Stars,,,,,
,Ascella,Stars,,,,,
,Asellus Australis,Stars,,,,,
,Asellus Borealis,Stars,,,,,
,Asellus Primus,Stars,,,,,
,Asellus Secundus,Stars,,,,,
,Asellus Tertius,Stars,,,,,
,Ashlesha,Stars,,,,,
,Askella,Stars,,,,,
,Aspidiske,Stars,,,,,
,Asterion,Stars,,,,,
,Asterope,Stars,,,,,
,Atik,Stars,,,,,
,Atlas,Stars,,,,,
,Atria,Stars,,,,,
,Auva,Stars,,,,,
,Avior,Stars,,,,,
,Azaleh,Stars,,,,,
,Azelfafage,Stars,,,,,
,Azha,Stars,,,,,
,Azimech,Stars,,,,,
,Azmidiske,Stars,,,,,
,B[edit],Stars,,,,,
,Baham / Biham,Stars,,,,,
,Baten Kaitos,Stars,,,,,
,Becrux,Stars,,,,,
,Beid,Stars,,,,,
,Bellatrix,Stars,,,,,
,Benetnasch,Stars,,,,,
,Betelgeuse,Stars,,,,,
,Botein,Stars,,,,,
,Brachium,Stars,,,,,
,C[edit],Stars,,,,,
,Canopus,Stars,,,,,
,Capella,Stars,,,,,
,Caph / Chaph,Stars,,,,,
,Caphir,Stars,,,,,
,Caput Andromedae,Stars,,,,,
,Caput Medusae,Stars,,,,,
,Caput Trianguli,Stars,,,,,
,Castor,Stars,,,,,
,Castula,Stars,,,,,
,Cebalrai / Celbalrai,Stars,,,,,
,Celaeno,Stars,,,,,
,Chara,Stars,,,,,
,Chara,Stars,,,,,
,Cheleb,Stars,,,,,
,Chertan / Chort,Stars,,,,,
,Cor Caroli,Stars,,,,,
,Cor Hydrae,Stars,,,,,
,Cor Leonis,Stars,,,,,
,Cor Scorpii,Stars,,,,,
,Cor Serpentis,Stars,,,,,
,Coxa,Stars,,,,,
,Cujam / Caiam,Stars,,,,,
,Cursa,Stars,,,,,
,Cursa,Stars,,,,,
,Cynosura,Stars,,,,,
,D[edit],Stars,,,,,
,Dabih,Stars,,,,,
,Decrux,Stars,,,,,
,Deneb,Stars,,,,,
,Deneb Algedi,Stars,,,,,
,Deneb Dulfim,Stars,,,,,
,Deneb el Okab,Stars,,,,,
,Deneb Kaitos,Stars,,,,,
,Deneb Kaitos Schemali,Stars,,,,,
,Denebola,Stars,,,,,
,Dheneb,Stars,,,,,
,Diadem,Stars,,,,,
,Diphda,Stars,,,,,
,Dnoces,Stars,,,,,
,Dschubba,Stars,,,,,
,Dubhe,Stars,,,,,
,Duhr,Stars,,,,,
,E[edit],Stars,,,,,
,Edasich,Stars,,,,,
,Electra,Stars,,,,,
,Elmuthalleth,Stars,,,,,
,Elnath,Stars,,,,,
,Eltanin,Stars,,,,,
,Enif,Stars,,,,,
,Errai,Stars,,,,,
,Etamin,Stars,,,,,
,F[edit],Stars,,,,,
,Fum al Samakah,Stars,,,,,
,Furud,Stars,,,,,
,G[edit],Stars,,,,,
,Gacrux,Stars,,,,,
,Garnet Star,Stars,,,,,
,Gatria,Stars,,,,,
,Gemma,Stars,,,,,
,Gianfar,Stars,,,,,
,Giedi,Stars,,,,,
,Gienah Gurab,Stars,,,,,
,Giennah,Stars,,,,,
,Girtab,Stars,,,,,
,Gomeisa,Stars,,,,,
,Gorgonea Tertia,Stars,,,,,
,Graffias,Stars,,,,,
,Grafias,Stars,,,,,
,Grassias,Stars,,,,,
,Grumium,Stars,,,,,
,H[edit],Stars,,,,,
,Hadar,Stars,,,,,
,Hadir,Stars,,,,,
,Haedus,Stars,,,,,
,Haldus,Stars,,,,,
,Hamal,Stars,,,,,
